  card           ,code            ,rgb             ,hex    ,name              ,domain        
  PQ_4967-colors ,PQ-16-2124TCX   ,"rgb(237,122,158)",#ED7A9E,Pink Carnation    ,product-design
  PQ_4967-colors ,PQ-15-2216TCX   ,"rgb(241,138,173)",#F18AAD,Sachet Pink       ,product-design
  PQ_4967-colors ,PQ-15-1335TCX   ,"rgb(254,126,3)  ",#FE7E03,Tangelo           ,product-design
  PQ_4967-colors ,PQ-151C         ,"rgb(255,130,0)  ",#FF8200,                  ,product-design
  PQ_4967-colors ,PQ-16-1349TCX   ,"rgb(243,119,77) ",#F3774D,Coral Rose        ,product-design
  PQ_4967-colors ,PQ-701C         ,"rgb(230,134,153)",#E68699,                  ,product-design
  PQ_4967-colors ,PQ-15-1920TCX   ,"rgb(238,129,159)",#EE819F,Morning Glory     ,product-design
  PQ_4967-colors ,PQ-2044C        ,"rgb(231,147,183)",#E793B7,                  ,product-design
  PQ_4967-colors ,PQ-16-1257TCX   ,"rgb(244,128,55) ",#F48037,Sun Orange        ,product-design
  PQ_4967-colors ,PQ-2344C        ,"rgb(241,128,112)",#F18070,                  ,product-design
  PQ_4967-colors ,PQ-16-1529TCX   ,"rgb(233,137,126)",#E9897E,Burnt Coral       ,product-design
  PQ_4967-colors ,PQ-2029C        ,"rgb(242,130,127)",#F2827F,                  ,product-design
  PQ_4967-colors ,PQ-16-1720TCX   ,"rgb(231,139,144)",#E78B90,Strawberry Ice    ,product-design
  PQ_4967-colors ,PQ-15-2215TCX   ,"rgb(236,154,190)",#EC9ABE,Begonia Pink      ,product-design
  PQ_4967-colors ,PQ-210C         ,"rgb(249,159,201)",#F99FC9,                  ,product-design
  PQ_4967-colors ,PQ-130C         ,"rgb(242,169,0)  ",#F2A900,                  ,product-design
  PQ_4967-colors ,PQ-15-1164TCX   ,"rgb(255,141,0)  ",#FF8D00,Bright Marigold   ,product-design
  PQ_4967-colors ,PQ-715C         ,"rgb(246,141,46) ",#F68D2E,                  ,product-design
  PQ_4967-colors ,PQ-15-1153TCX   ,"rgb(241,144,53) ",#F19035,Apricot           ,product-design
  PQ_4967-colors ,PQ-486C         ,"rgb(232,146,124)",#E8927C,                  ,product-design
  PQ_4967-colors ,PQ-15-1523TCX   ,"rgb(226,154,134)",#E29A86,Shrimp            ,product-design
  PQ_4967-colors ,PQ-16-1434TCX   ,"rgb(226,157,148)",#E29D94,Coral Almond      ,product-design
  PQ_4967-colors ,PQ-230C         ,"rgb(244,166,215)",#F4A6D7,                  ,product-design
  PQ_4967-colors ,PQ-236C         ,"rgb(241,167,220)",#F1A7DC,                  ,product-design
  PQ_4967-colors ,PQ-2013C        ,"rgb(255,152,0)  ",#FF9800,                  ,product-design
  PQ_4967-colors ,PQ-3514C        ,"rgb(241,179,0)  ",#F1B300,                  ,product-design
  PQ_4967-colors ,PQ-15-1151TCX   ,"rgb(244,150,58) ",#F4963A,Iceland Poppy     ,product-design
  PQ_4967-colors ,PQ-15-1242TCX   ,"rgb(236,147,94) ",#EC935E,Muskmelon         ,product-design
  PQ_4967-colors ,PQ-15-1334TCX   ,"rgb(234,149,117)",#EA9575,Shell Coral       ,product-design
  PQ_4967-colors ,PQ-15-1520TCX   ,"rgb(235,150,135)",#EB9687,Blooming Dahlia   ,product-design
  PQ_4967-colors ,PQ-15-1816TCX   ,"rgb(237,156,168)",#ED9CA8,Peony             ,product-design
  PQ_4967-colors ,PQ-197C         ,"rgb(232,156,174)",#E89CAE,                  ,product-design
  PQ_4967-colors ,PQ-Magenta0521C ,"rgb(241,178,220)",#F1B2DC,                  ,product-design
  PQ_4967-colors ,PQ-7408C        ,"rgb(246,190,0)  ",#F6BE00,                  ,product-design
  PQ_4967-colors ,PQ-157C         ,"rgb(236,161,84) ",#ECA154,                  ,product-design
  PQ_4967-colors ,PQ-14-1318TCX   ,"rgb(232,167,152)",#E8A798,Coral Pink        ,product-design
  PQ_4967-colors ,PQ-487C         ,"rgb(234,167,148)",#EAA794,                  ,product-design
  PQ_4967-colors ,PQ-15-1717TCX   ,"rgb(238,160,166)",#EEA0A6,Pink Icing        ,product-design
  PQ_4967-colors ,PQ-494C         ,"rgb(233,162,178)",#E9A2B2,                  ,product-design
  PQ_4967-colors ,PQ-14-2311TCX   ,"rgb(240,161,191)",#F0A1BF,Prism Pink        ,product-design
  PQ_4967-colors ,PQ-671C         ,"rgb(230,188,216)",#E6BCD8,                  ,product-design
  PQ_4967-colors ,PQ-941C         ,"rgb(252,169,230)",#FCA9E6,                  ,product-design
  PQ_4967-colors ,PQ-13-0752TCX   ,"rgb(243,191,8)  ",#F3BF08,Lemon             ,product-design
  PQ_4967-colors ,PQ-14-0957TCX   ,"rgb(247,183,24) ",#F7B718,Spectra Yellow    ,product-design
  PQ_4967-colors ,PQ-14-0955TCX   ,"rgb(249,172,47) ",#F9AC2F,Citrus            ,product-design
  PQ_4967-colors ,PQ-143C         ,"rgb(241,180,52) ",#F1B434,                  ,product-design
  PQ_4967-colors ,PQ-15-1049TCX   ,"rgb(242,171,70) ",#F2AB46,Artisan's Gold    ,product-design
  PQ_4967-colors ,PQ-14-1045TCX   ,"rgb(239,173,85) ",#EFAD55,Amber             ,product-design
  PQ_4967-colors ,PQ-14-1133TCX   ,"rgb(236,170,121)",#ECAA79,Apricot Nectar    ,product-design
  PQ_4967-colors ,PQ-14-1224TCX   ,"rgb(237,170,134)",#EDAA86,Coral Sands       ,product-design
  PQ_4967-colors ,PQ-7508C        ,"rgb(225,184,127)",#E1B87F,                  ,product-design
  PQ_4967-colors ,PQ-14-1220TCX   ,"rgb(230,175,145)",#E6AF91,Peach Nougat      ,product-design
  PQ_4967-colors ,PQ-15-1318TCX   ,"rgb(223,177,155)",#DFB19B,Pink Sand         ,product-design
  PQ_4967-colors ,PQ-7513C        ,"rgb(225,183,167)",#E1B7A7,                  ,product-design
  PQ_4967-colors ,PQ-14-1909TCX   ,"rgb(230,178,184)",#E6B2B8,Coral Blush       ,product-design
  PQ_4967-colors ,PQ-14-2710TCX   ,"rgb(233,173,202)",#E9ADCA,Lilac Sachet      ,product-design
  PQ_4967-colors ,PQ-14-0852TCX   ,"rgb(243,193,44) ",#F3C12C,Freesia           ,product-design
  PQ_4967-colors ,PQ-13-0759TCX   ,"rgb(244,191,58) ",#F4BF3A,Solar Power       ,product-design
  PQ_4967-colors ,PQ-142C         ,"rgb(241,190,72) ",#F1BE48,                  ,product-design
  PQ_4967-colors ,PQ-2009C        ,"rgb(239,182,97) ",#EFB661,                  ,product-design
  PQ_4967-colors ,PQ-13-1018TCX   ,"rgb(227,188,142)",#E3BC8E,Desert Dust       ,product-design
  PQ_4967-colors ,PQ-720C         ,"rgb(231,183,138)",#E7B78A,                  ,product-design
  PQ_4967-colors ,PQ-15-1319TCX   ,"rgb(229,179,155)",#E5B39B,Almost Apricot    ,product-design
  PQ_4967-colors ,PQ-7415C        ,"rgb(230,186,168)",#E6BAA8,                  ,product-design
  PQ_4967-colors ,PQ-14-1511TCX   ,"rgb(236,178,179)",#ECB2B3,Powder Pink       ,product-design
  PQ_4967-colors ,PQ-14-1905TCX   ,"rgb(226,193,192)",#E2C1C0,Lotus             ,product-design
  PQ_4967-colors ,PQ-502C         ,"rgb(229,186,193)",#E5BAC1,                  ,product-design
  PQ_4967-colors ,PQ-509C         ,"rgb(232,179,195)",#E8B3C3,                  ,product-design
  PQ_4967-colors ,PQ-14-2808TCX   ,"rgb(232,181,206)",#E8B5CE,Sweet Lilac       ,product-design
  PQ_4967-colors ,PQ-203C         ,"rgb(236,179,203)",#ECB3CB,                  ,product-design
  PQ_4967-colors ,PQ-13-2805TCX   ,"rgb(230,188,205)",#E6BCCD,Roseate Spoonbill ,product-design
  PQ_4967-colors ,PQ-217C         ,"rgb(234,190,219)",#EABEDB,                  ,product-design
  PQ_4967-colors ,PQ-9324C        ,"rgb(243,201,228)",#F3C9E4,                  ,product-design
  PQ_4967-colors ,PQ-13-0932TCX   ,"rgb(237,195,115)",#EDC373,Cornsilk          ,product-design
  PQ_4967-colors ,PQ-14-0847TCX   ,"rgb(241,191,112)",#F1BF70,Buff Yellow       ,product-design
  PQ_4967-colors ,PQ-2008C        ,"rgb(239,192,110)",#EFC06E,                  ,product-design
  PQ_4967-colors ,PQ-156C         ,"rgb(239,190,125)",#EFBE7D,                  ,product-design
  PQ_4967-colors ,PQ-12-0921TCX   ,"rgb(230,189,143)",#E6BD8F,Golden Straw      ,product-design
  PQ_4967-colors ,PQ-13-1016TCX   ,"rgb(222,197,165)",#DEC5A5,Wheat             ,product-design
  PQ_4967-colors ,PQ-14-1217TCX   ,"rgb(226,190,162)",#E2BEA2,Amberlight        ,product-design
  PQ_4967-colors ,PQ-14-1120TCX   ,"rgb(226,196,166)",#E2C4A6,Apricot Illusion  ,product-design
  PQ_4967-colors ,PQ-4685C        ,"rgb(224,198,173)",#E0C6AD,                  ,product-design
  PQ_4967-colors ,PQ-14-1312TCX   ,"rgb(228,191,179)",#E4BFB3,Pale Blush        ,product-design
  PQ_4967-colors ,PQ-5035C        ,"rgb(223,194,195)",#DFC2C3,                  ,product-design
  PQ_4967-colors ,PQ-692C         ,"rgb(228,190,195)",#E4BEC3,                  ,product-design
  PQ_4967-colors ,PQ-13-2803TCX   ,"rgb(225,198,204)",#E1C6CC,Pale Lilac        ,product-design
  PQ_4967-colors ,PQ-510C         ,"rgb(235,190,203)",#EBBECB,                  ,product-design
  PQ_4967-colors ,PQ-684C         ,"rgb(228,198,212)",#E4C6D4,                  ,product-design
  PQ_4967-colors ,PQ-678C         ,"rgb(227,200,216)",#E3C8D8,                  ,product-design
  PQ_4967-colors ,PQ-9341C        ,"rgb(227,215,230)",#E3D7E6,                  ,product-design
  PQ_4967-colors ,PQ-129C         ,"rgb(243,208,62) ",#F3D03E,                  ,product-design
  PQ_4967-colors ,PQ-141C         ,"rgb(242,199,92) ",#F2C75C,                  ,product-design
  PQ_4967-colors ,PQ-468C         ,"rgb(221,203,164)",#DDCBA4,                  ,product-design
  PQ_4967-colors ,PQ-13-1108TCX   ,"rgb(228,199,184)",#E4C7B8,Cream Tan         ,product-design
  PQ_4967-colors ,PQ-12-0605TCX   ,"rgb(223,209,187)",#DFD1BB,Angora            ,product-design
  PQ_4967-colors ,PQ-12-2901TCX   ,"rgb(223,205,198)",#DFCDC6,Morganite         ,product-design
  PQ_4967-colors ,PQ-13-1405TCX   ,"rgb(225,207,198)",#E1CFC6,Shell             ,product-design
  PQ_4967-colors ,PQ-13-1504TCX   ,"rgb(228,204,198)",#E4CCC6,Peach Blush       ,product-design
  PQ_4967-colors ,PQ-13-1904TCX   ,"rgb(230,197,202)",#E6C5CA,Chalk Pink        ,product-design
  PQ_4967-colors ,PQ-13-2004TCX   ,"rgb(231,201,202)",#E7C9CA,Potpourri         ,product-design
  PQ_4967-colors ,PQ-9223C        ,"rgb(225,211,199)",#E1D3C7,                  ,product-design
  PQ_4967-colors ,PQ-9243C        ,"rgb(225,206,198)",#E1CEC6,                  ,product-design
  PQ_4967-colors ,PQ-9323C        ,"rgb(226,204,214)",#E2CCD6,                  ,product-design
  PQ_4967-colors ,PQ-677C         ,"rgb(229,206,219)",#E5CEDB,                  ,product-design
  PQ_4967-colors ,PQ-128C         ,"rgb(243,213,78) ",#F3D54E,                  ,product-design
  PQ_4967-colors ,PQ-13-0755TCX   ,"rgb(246,209,85) ",#F6D155,Primrose Yellow   ,product-design
  PQ_4967-colors ,PQ-12-0729TCX   ,"rgb(235,207,137)",#EBCF89,Sundress          ,product-design
  PQ_4967-colors ,PQ-7403C        ,"rgb(238,212,132)",#EED484,                  ,product-design
  PQ_4967-colors ,PQ-12-0718TCX   ,"rgb(231,211,145)",#E7D391,Pineapple Slice   ,product-design
  PQ_4967-colors ,PQ-13-0917TCX   ,"rgb(231,209,161)",#E7D1A1,Italian Straw     ,product-design
  PQ_4967-colors ,PQ-13-0815TCX   ,"rgb(231,211,173)",#E7D3AD,Banana Crepe      ,product-design
  PQ_4967-colors ,PQ-13-0916TCX   ,"rgb(232,208,167)",#E8D0A7,Chamomile         ,product-design
  PQ_4967-colors ,PQ-12-0709TCX   ,"rgb(228,207,182)",#E4CFB6,Macadamia         ,product-design
  PQ_4967-colors ,PQ-12-0910TCX   ,"rgb(229,208,177)",#E5D0B1,Lamb's Wool       ,product-design
  PQ_4967-colors ,PQ-2309C        ,"rgb(231,206,181)",#E7CEB5,                  ,product-design
  PQ_4967-colors ,PQ-12-0304TCX   ,"rgb(224,213,198)",#E0D5C6,Whitecap Gray     ,product-design
  PQ_4967-colors ,PQ-12-1005TCX   ,"rgb(231,207,189)",#E7CFBD,Novelle Peach     ,product-design
  PQ_4967-colors ,PQ-12-1007TCX   ,"rgb(233,209,191)",#E9D1BF,Pastel Rose Tan   ,product-design
  PQ_4967-colors ,PQ-9186C        ,"rgb(225,211,196)",#E1D3C4,                  ,product-design
  PQ_4967-colors ,PQ-9203C        ,"rgb(228,213,196)",#E4D5C4,                  ,product-design
  PQ_4967-colors ,PQ-9222C        ,"rgb(230,213,200)",#E6D5C8,                  ,product-design
  PQ_4967-colors ,PQ-9263C        ,"rgb(228,209,205)",#E4D1CD,                  ,product-design
  PQ_4967-colors ,PQ-12-2902TCX   ,"rgb(229,208,207)",#E5D0CF,Mauve Chalk       ,product-design
  PQ_4967-colors ,PQ-7604C        ,"rgb(228,213,211)",#E4D5D3,                  ,product-design
  PQ_4967-colors ,PQ-9303C        ,"rgb(231,210,214)",#E7D2D6,                  ,product-design
  PQ_4967-colors ,PQ-9322C        ,"rgb(233,208,220)",#E9D0DC,                  ,product-design
  PQ_4967-colors ,PQ-664C         ,"rgb(224,219,227)",#E0DBE3,                  ,product-design
  PQ_4967-colors ,PQ-670C         ,"rgb(234,211,226)",#EAD3E2,                  ,product-design
  PQ_4967-colors ,PQ-113C         ,"rgb(250,224,83) ",#FAE053,                  ,product-design
  PQ_4967-colors ,PQ-13-0756TCX   ,"rgb(249,216,87) ",#F9D857,Lemon Zest        ,product-design
  PQ_4967-colors ,PQ-127C         ,"rgb(243,221,109)",#F3DD6D,                  ,product-design
  PQ_4967-colors ,PQ-12-0737TCX   ,"rgb(248,220,108)",#F8DC6C,Goldfinch         ,product-design
  PQ_4967-colors ,PQ-13-0633TCX   ,"rgb(231,223,153)",#E7DF99,Chardonnay        ,product-design
  PQ_4967-colors ,PQ-461C         ,"rgb(233,223,151)",#E9DF97,                  ,product-design
  PQ_4967-colors ,PQ-7402C        ,"rgb(236,216,152)",#ECD898,                  ,product-design
  PQ_4967-colors ,PQ-9161C        ,"rgb(231,219,185)",#E7DBB9,                  ,product-design
  PQ_4967-colors ,PQ-12-0804TCX   ,"rgb(230,221,197)",#E6DDC5,Cloud Cream       ,product-design
  PQ_4967-colors ,PQ-12-0806TCX   ,"rgb(236,221,190)",#ECDDBE,Rutabaga          ,product-design
  PQ_4967-colors ,PQ-9143C        ,"rgb(227,223,195)",#E3DFC3,                  ,product-design
  PQ_4967-colors ,PQ-9162C        ,"rgb(226,217,194)",#E2D9C2,                  ,product-design
  PQ_4967-colors ,PQ-12-0000TCX   ,"rgb(228,215,197)",#E4D7C5,White Swan        ,product-design
  PQ_4967-colors ,PQ-12-0703TCX   ,"rgb(230,218,196)",#E6DAC4,Seedpearl         ,product-design
  PQ_4967-colors ,PQ-9182C        ,"rgb(236,220,200)",#ECDCC8,                  ,product-design
  PQ_4967-colors ,PQ-11-0603TCX   ,"rgb(229,217,211)",#E5D9D3,Pastel Parchment  ,product-design
  PQ_4967-colors ,PQ-12-4302TCX   ,"rgb(223,221,215)",#DFDDD7,Vaporous Gray     ,product-design
  PQ_4967-colors ,PQ-11-4301TCX   ,"rgb(226,226,218)",#E2E2DA,Lily White        ,product-design
  PQ_4967-colors ,PQ-11-4303TCX   ,"rgb(225,227,222)",#E1E3DE,Mystic Blue       ,product-design
  PQ_4967-colors ,PQ-11-4803TCX   ,"rgb(224,228,217)",#E0E4D9,Ice               ,product-design
  PQ_4967-colors ,PQ-12-2103TCX   ,"rgb(231,220,217)",#E7DCD9,Almost Mauve      ,product-design
  PQ_4967-colors ,PQ-12-4306TCX   ,"rgb(221,224,223)",#DDE0DF,Barely Blue       ,product-design
  PQ_4967-colors ,PQ-9080C        ,"rgb(228,226,219)",#E4E2DB,                  ,product-design
  PQ_4967-colors ,PQ-9101C        ,"rgb(227,227,221)",#E3E3DD,                  ,product-design
  PQ_4967-colors ,PQ-663C         ,"rgb(229,225,230)",#E5E1E6,                  ,product-design
  PQ_4967-colors ,PQ-9340C        ,"rgb(231,220,234)",#E7DCEA,                  ,product-design
  PQ_4967-colors ,PQ-100C         ,"rgb(246,235,97) ",#F6EB61,                  ,product-design
  PQ_4967-colors ,PQ-2003C        ,"rgb(249,226,103)",#F9E267,                  ,product-design
  PQ_4967-colors ,PQ-12-0742TCX   ,"rgb(243,231,121)",#F3E779,Lemon Verbena     ,product-design
  PQ_4967-colors ,PQ-607C         ,"rgb(235,228,154)",#EBE49A,                  ,product-design
  PQ_4967-colors ,PQ-12-0721TCX   ,"rgb(240,231,157)",#F0E79D,Lemonade          ,product-design
  PQ_4967-colors ,PQ-12-0722TCX   ,"rgb(239,225,167)",#EFE1A7,French Vanilla    ,product-design
  PQ_4967-colors ,PQ-11-0616TCX   ,"rgb(242,230,177)",#F2E6B1,Pastel Yellow     ,product-design
  PQ_4967-colors ,PQ-7499C        ,"rgb(241,230,178)",#F1E6B2,                  ,product-design
  PQ_4967-colors ,PQ-9142C        ,"rgb(233,228,197)",#E9E4C5,                  ,product-design
  PQ_4967-colors ,PQ-9601C        ,"rgb(229,232,205)",#E5E8CD,                  ,product-design
  PQ_4967-colors ,PQ-11-4804TCX   ,"rgb(228,234,223)",#E4EADF,Lightest Sky      ,product-design
  PQ_4967-colors ,PQ-12-4304TCX   ,"rgb(226,230,224)",#E2E6E0,Bluewash          ,product-design
  PQ_4967-colors ,PQ-9043C        ,"rgb(232,230,223)",#E8E6DF,                  ,product-design
  PQ_4967-colors ,PQ-11-4800TCX   ,"rgb(231,233,231)",#E7E9E7,Blanc de Blanc    ,product-design
  PQ_4967-colors ,PQ-9042C        ,"rgb(227,232,227)",#E3E8E3,                  ,product-design
  PQ_4967-colors ,PQ-600C         ,"rgb(241,235,156)",#F1EB9C,                  ,product-design
  PQ_4967-colors ,PQ-917C         ,"rgb(247,244,162)",#F7F4A2,                  ,product-design
  PQ_4967-colors ,PQ-Yellow0131C  ,"rgb(242,240,161)",#F2F0A1,                  ,product-design
  PQ_4967-colors ,PQ-9120C        ,"rgb(241,239,183)",#F1EFB7,                  ,product-design
  PQ_4967-colors ,PQ-9121C        ,"rgb(241,240,176)",#F1F0B0,                  ,product-design
  PQ_4967-colors ,PQ-9141C        ,"rgb(242,237,192)",#F2EDC0,                  ,product-design
  PQ_4967-colors ,PQ-11-0609TCX   ,"rgb(241,236,202)",#F1ECCA,Ethereal Green    ,product-design
  PQ_4967-colors ,PQ-9140C        ,"rgb(242,238,202)",#F2EECA,                  ,product-design
  PQ_4967-colors ,PQ-11-0205TCX   ,"rgb(236,234,208)",#ECEAD0,Glass Green       ,product-design
  PQ_4967-colors ,PQ-11-4802TCX   ,"rgb(229,235,227)",#E5EBE3,Summer Shower     ,product-design
  PQ_4967-colors ,PQ-114C         ,"rgb(251,221,64) ",#FBDD40,                  ,product-design
  PQ_4967-colors ,PQ-11-0601TCX   ,"rgb(244,245,240)",#F4F5F0,Bright White      ,product-design
  PQ_4967-colors ,PQ-WarmRedC     ,"rgb(249,66,58)  ",#F9423A,                  ,product-design
  PQ_4967-colors ,PQ-1785C        ,"rgb(248,72,94)  ",#F8485E,                  ,product-design
  PQ_4967-colors ,PQ-1585C        ,"rgb(255,106,19) ",#FF6A13,                  ,product-design
  PQ_4967-colors ,PQ-165C         ,"rgb(255,103,31) ",#FF671F,                  ,product-design
  PQ_4967-colors ,PQ-17-1647TCX   ,"rgb(242,95,102) ",#F25F66,Dubarry           ,product-design
  PQ_4967-colors ,PQ-926C         ,"rgb(255,133,189)",#FF85BD,                  ,product-design
  PQ_4967-colors ,PQ-16-1364TCX   ,"rgb(255,116,32) ",#FF7420,Vibrant Orange    ,product-design
  PQ_4967-colors ,PQ-16-1460TCX   ,"rgb(252,100,45) ",#FC642D,Dragon Fire       ,product-design
  PQ_4967-colors ,PQ-171C         ,"rgb(255,92,57)  ",#FF5C39,                  ,product-design
  PQ_4967-colors ,PQ-16-1451TCX   ,"rgb(254,99,71)  ",#FE6347,Nasturtium        ,product-design
  PQ_4967-colors ,PQ-178C         ,"rgb(255,88,93)  ",#FF585D,                  ,product-design
  PQ_4967-colors ,PQ-2346C        ,"rgb(255,88,105) ",#FF5869,                  ,product-design
  PQ_4967-colors ,PQ-1777C        ,"rgb(251,99,126) ",#FB637E,                  ,product-design
  PQ_4967-colors ,PQ-190C         ,"rgb(246,117,153)",#F67599,                  ,product-design
  PQ_4967-colors ,PQ-17-1350TCX   ,"rgb(255,121,19) ",#FF7913,Oriole            ,product-design
  PQ_4967-colors ,PQ-16-1640TCX   ,"rgb(245,108,115)",#F56C73,Sugar Coral       ,product-design
  PQ_4967-colors ,PQ-15-1262TCX   ,"rgb(254,140,24) ",#FE8C18,Carrot Curl       ,product-design
  PQ_4967-colors ,PQ-15-1263TCX   ,"rgb(255,136,18) ",#FF8812,Autumn Glory      ,product-design
  PQ_4967-colors ,PQ-15-1264TCX   ,"rgb(254,132,14) ",#FE840E,Turmeric          ,product-design
  PQ_4967-colors ,PQ-16-1361TCX   ,"rgb(253,111,59) ",#FD6F3B,Carrot            ,product-design
  PQ_4967-colors ,PQ-1645C        ,"rgb(255,106,57) ",#FF6A39,                  ,product-design
  PQ_4967-colors ,PQ-16-1541TCX   ,"rgb(246,116,95) ",#F6745F,Camellia          ,product-design
  PQ_4967-colors ,PQ-16-1545TCX   ,"rgb(247,116,100)",#F77464,Coral Quartz      ,product-design
  PQ_4967-colors ,PQ-16-1641TCX   ,"rgb(249,114,114)",#F97272,Georgia Peach     ,product-design
  PQ_4967-colors ,PQ-1495C        ,"rgb(255,143,28) ",#FF8F1C,                  ,product-design
  PQ_4967-colors ,PQ-3588C        ,"rgb(254,143,29) ",#FE8F1D,                  ,product-design
  PQ_4967-colors ,PQ-16-1359TCX   ,"rgb(250,122,53) ",#FA7A35,Orange Peel       ,product-design
  PQ_4967-colors ,PQ-1575C        ,"rgb(255,127,50) ",#FF7F32,                  ,product-design
  PQ_4967-colors ,PQ-16-1343TCX   ,"rgb(243,133,84) ",#F38554,Autumn Sunset     ,product-design
  PQ_4967-colors ,PQ-2024C        ,"rgb(248,124,86) ",#F87C56,                  ,product-design
  PQ_4967-colors ,PQ-16-1544TCX   ,"rgb(246,120,102)",#F67866,Persimmon         ,product-design
