  code      ,rgb             ,hex    ,name
  P 24-2 C  ,"rgb(240,197,144)",#F0C590,    
  P 24-3 C  ,"rgb(238,188,128)",#EEBC80,    
  P 24-4 C  ,"rgb(236,176,110)",#ECB06E,    
  P 24-5 C  ,"rgb(234,168,94) ",#EAA85E,    
  P 24-6 C  ,"rgb(231,153,71) ",#E79947,    
  P 24-7 C  ,"rgb(228,137,46) ",#E4892E,    
  P 24-8 C  ,"rgb(226,127,32) ",#E27F20,    
  P 24-9 C  ,"rgb(241,225,208)",#F1E1D0,    
  P 24-10 C ,"rgb(237,214,184)",#EDD6B8,    
  P 24-11 C ,"rgb(232,199,158)",#E8C79E,    
  P 24-12 C ,"rgb(229,186,130)",#E5BA82,    
  P 24-13 C ,"rgb(221,168,105)",#DDA869,    
  P 24-14 C ,"rgb(215,151,83) ",#D79753,    
  P 24-15 C ,"rgb(208,133,55) ",#D08537,    
  P 24-16 C ,"rgb(202,116,31) ",#CA741F,    
  P 25-1 C  ,"rgb(225,195,160)",#E1C3A0,    
  P 25-2 C  ,"rgb(219,185,142)",#DBB98E,    
  P 25-3 C  ,"rgb(215,175,125)",#D7AF7D,    
  P 25-4 C  ,"rgb(206,160,108)",#CEA06C,    
  P 25-5 C  ,"rgb(201,145,88) ",#C99158,    
  P 25-6 C  ,"rgb(192,132,69) ",#C08445,    
  P 25-7 C  ,"rgb(184,117,49) ",#B87531,    
  P 25-8 C  ,"rgb(180,106,38) ",#B46A26,    
  P 25-9 C  ,"rgb(211,177,134)",#D3B186,    
  P 25-10 C ,"rgb(204,166,119)",#CCA677,    
  P 25-11 C ,"rgb(197,154,104)",#C59A68,    
  P 25-12 C ,"rgb(189,141,89) ",#BD8D59,    
  P 25-13 C ,"rgb(182,128,72) ",#B68048,    
  P 25-14 C ,"rgb(174,117,57) ",#AE7539,    
  P 25-15 C ,"rgb(167,104,45) ",#A7682D,    
  P 25-16 C ,"rgb(162,95,35)  ",#A25F23,    
  P 26-1 C  ,"rgb(212,186,154)",#D4BA9A,    
  P 26-2 C  ,"rgb(203,173,132)",#CBAD84,    
  P 26-3 C  ,"rgb(195,161,118)",#C3A176,    
  P 26-4 C  ,"rgb(184,146,100)",#B89264,    
  P 26-5 C  ,"rgb(175,132,82) ",#AF8452,    
  P 26-6 C  ,"rgb(166,120,65) ",#A67841,    
  P 26-7 C  ,"rgb(155,105,48) ",#9B6930,    
  P 26-8 C  ,"rgb(145,90,36)  ",#915A24,    
  P 26-9 C  ,"rgb(203,177,147)",#CBB193,    
  P 26-10 C ,"rgb(195,166,126)",#C3A67E,    
  P 26-11 C ,"rgb(184,152,113)",#B89871,    
  P 26-12 C ,"rgb(174,139,96) ",#AE8B60,    
  P 26-13 C ,"rgb(161,123,80) ",#A17B50,    
  P 26-14 C ,"rgb(149,109,62) ",#956D3E,    
  P 26-15 C ,"rgb(136,94,44)  ",#885E2C,    
  P 26-16 C ,"rgb(120,75,33)  ",#784B21,    
  P 27-1 C  ,"rgb(244,224,203)",#F4E0CB,    
  P 27-2 C  ,"rgb(242,213,180)",#F2D5B4,    
  P 27-3 C  ,"rgb(240,201,159)",#F0C99F,    
  P 27-4 C  ,"rgb(237,187,136)",#EDBB88,    
  P 27-5 C  ,"rgb(234,171,115)",#EAAB73,    
  P 27-6 C  ,"rgb(230,153,92) ",#E6995C,    
  P 27-7 C  ,"rgb(227,138,67) ",#E38A43,    
  P 27-8 C  ,"rgb(224,122,41) ",#E07A29,    
  P 27-9 C  ,"rgb(234,205,174)",#EACDAE,    
  P 27-10 C ,"rgb(230,194,154)",#E6C29A,    
  P 27-11 C ,"rgb(225,181,135)",#E1B587,    
  P 27-12 C ,"rgb(221,170,121)",#DDAA79,    
  P 27-13 C ,"rgb(216,155,101)",#D89B65,    
  P 27-14 C ,"rgb(209,139,81) ",#D18B51,    
  P 27-15 C ,"rgb(204,123,61) ",#CC7B3D,    
  P 27-16 C ,"rgb(198,109,41) ",#C66D29,    
  P 28-1 C  ,"rgb(215,174,131)",#D7AE83,    
  P 28-2 C  ,"rgb(211,165,119)",#D3A577,    
  P 28-3 C  ,"rgb(207,156,106)",#CF9C6A,    
  P 28-4 C  ,"rgb(201,145,93) ",#C9915D,    
